,patent_id,inventor_id,GMI1yr_prevexpabroad,inventor_iso2,cpc_id,location_id,assigneeid,time
1404659,10504031,9870535-5,0,IN,G06N,24n934aekjoa,179514.0,2017/12/6
1404660,10504031,9870535-6,0,IN,G06N,24n934aekjoa,179514.0,2017/12/6
1404655,10504031,5247679-1,0,IN,G06N,24n934aekjoa,179514.0,2017/12/6
865817,10311377,9055148-1,0,IN,G06N,gby60ol0g4jd,133540.0,2017/3/2
865816,10311377,6269321-2,0,IN,G06N,gby60ol0g4jd,133540.0,2017/3/2
865818,10311377,9055148-2,0,IN,G06N,gby60ol0g4jd,133540.0,2017/3/2
865819,10311377,9055148-3,0,IN,G06N,gby60ol0g4jd,133540.0,2017/3/2
14912257,9971975,9715907-2,0,IN,G06N,u3nw8bgtxuas,225875.0,2017/3/23
14309649,9754221,8194600-1,0,IN,G06N,gby60ol0g4jd,198862.0,2017/3/9
886896,10318876,9217771-5,0,IN,G06N,gby60ol0g4jd,189347.0,2017/5/25
352477,10127492,10127492-3,0,IN,G06N,dp903o1s35c1,189347.0,2017/7/25
352479,10127492,8495262-2,0,IN,G06N,9dpgqcu0wr2o,189347.0,2017/7/25
14825600,9940576,8219498-5,0,IN,G06N,gby60ol0g4jd,189347.0,2017/9/15
14825601,9940576,8296175-1,0,IN,G06N,24n934aekjoa,189347.0,2017/9/15
14825602,9940576,8543552-3,0,IN,G06N,6k3pgvchllz8,189347.0,2017/9/15
1302852,10467526,8751618-3,0,IN,G06N,gby60ol0g4jd,319846.0,2018/1/17
620620,10223641,9217771-5,0,IN,G06N,gby60ol0g4jd,189347.0,2018/2/15
728466,10262266,9535894-3,0,IN,G06N,ro1y18ekr3rb,189347.0,2018/2/21
728465,10262266,8457663-3,0,IN,G06N,ro1y18ekr3rb,189347.0,2018/2/21
1282522,10460234,9077525-1,0,IN,G06N,gby60ol0g4jd,233859.0,2018/3/9
1344064,10482376,8892580-3,0,IN,G06N,ro1y18ekr3rb,190025.0,2018/9/13
1344061,10482376,10482376-6,0,IN,G06N,ro1y18ekr3rb,190025.0,2018/9/13
1344062,10482376,10482376-7,0,IN,G06N,ro1y18ekr3rb,190025.0,2018/9/13
1344060,10482376,10482376-1,0,IN,G06N,ro1y18ekr3rb,190025.0,2018/9/13
