,country,technology,partner_count_avg,deg_centrality_avg,close_centrality_avg,bet_centrality_avg,page_rank_avg,local_partner_count_avg,local_deg_centrality_avg,local_close_centrality_avg,local_bet_centrality_avg,local_page_rank_avg,GMI_count,count,decile
1618,NL,C25D,0.0,0.0,0.0,0.0,0.017241379310344824,0.0,0.0,0.0,0.0,0.017241379310344824,1,14,2
1619,NL,F16C,0.0,0.0,0.0,0.0,0.010989012284872039,0.0,0.0,0.0,0.0,0.010989012284872039,1,27,4
1620,NL,D04H,0.0,0.0,0.0,0.0,0.047619456663551996,0.0,0.0,0.0,0.0,0.047619456663551996,1,5,3
1621,NL,H01G,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.016393442622950817,1,13,4
1622,NL,B65D,0.0,0.0,0.0,0.0,0.0055560507117294305,0.0,0.0,0.0,0.0,0.0055560507117294305,2,64,3
1623,NL,F04B,0.0,0.0,0.0,0.0,0.04000037085120361,0.0,0.0,0.0,0.0,0.04000037085120361,1,9,3
1624,NL,F16F,0.0,0.0,0.0,0.0,0.01369898740173583,0.0,0.0,0.0,0.0,0.01369898740173583,1,17,5
1625,NL,A63F,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1,4,1
1626,NL,C08B,1.5,0.15000000000000002,0.15000000000000002,0.0,0.09803920117907314,1.5,0.15000000000000002,0.15000000000000002,0.0,0.09803920117907314,2,11,7
1627,NL,H02J,1.0,0.05,0.05,0.0,0.061728289942426205,1.0,0.05,0.05,0.0,0.061728289942426205,1,21,6
1628,NL,B81C,0.0,0.0,0.0,0.0,0.07692354603629026,0.0,0.0,0.0,0.0,0.07692354603629026,1,5,4
1629,NL,A61N,0.0,0.0,0.0,0.0,0.004016064257028808,0.0,0.0,0.0,0.0,0.004016064257028808,1,61,3
1630,NL,A23K,0.0,0.0,0.0,0.0,0.023809728331775998,0.0,0.0,0.0,0.0,0.023809728331775998,1,10,5
1631,NL,G01T,0.0,0.0,0.0,0.0,0.02941201902680248,0.0,0.0,0.0,0.0,0.02941201902680248,1,10,5
1632,NL,F23N,0.0,0.0,0.0,0.0,0.09090953173120175,0.0,0.0,0.0,0.0,0.09090953173120175,1,3,8
1633,NL,A01C,2.0,0.15384615384615385,0.15384615384615385,0.0,0.08064514075403469,2.0,0.15384615384615385,0.15384615384615385,0.0,0.08064514075403469,1,14,8
1634,NL,F02M,1.0,0.2,0.2,0.0,0.3571416188695037,1.0,0.2,0.2,0.0,0.3571416188695037,1,6,3
1635,NL,C10G,5.0,0.0847457627118644,0.0976271186440678,0.0,0.02093146406162492,5.0,0.0847457627118644,0.0976271186440678,0.0,0.02093146406162492,1,60,5
1636,NL,C08L,0.0,0.0,0.0,0.0,0.005319148936170212,0.0,0.0,0.0,0.0,0.005319148936170212,1,44,2
1637,NL,G01Q,0.0,0.0,0.0,0.0,0.05882403805360496,0.0,0.0,0.0,0.0,0.05882403805360496,1,5,4
1638,NL,H04M,2.0,0.046511627906976744,0.046511627906976744,0.0,0.02659570804525706,2.0,0.046511627906976744,0.046511627906976744,0.0,0.02659570804525706,1,44,3
1639,NL,A61C,0.0,0.0,0.0,0.0,0.05263253710945587,0.0,0.0,0.0,0.0,0.05263253710945587,1,11,3
1640,NL,C08J,0.0,0.0,0.0,0.0,0.006060606116430894,0.0,0.0,0.0,0.0,0.006060606116430894,1,41,2
1641,NL,H01B,0.0,0.0,0.0,0.0,0.011363751731199998,0.0,0.0,0.0,0.0,0.011363751731199998,1,20,10
1642,NL,C08F,0.0,0.0,0.0,0.0,0.0037313432836885672,0.0,0.0,0.0,0.0,0.0037313432836885672,1,64,1
1643,NL,C11D,0.0,0.0,0.0,0.0,0.00606060606060606,0.0,0.0,0.0,0.0,0.00606060606060606,2,45,1
1644,NL,B62D,2.0,0.14285714285714285,0.14285714285714285,0.0,0.06666666666666667,2.0,0.14285714285714285,0.14285714285714285,0.0,0.06666666666666667,1,15,9
1645,NL,C02F,0.0,0.0,0.0,0.0,0.01785747051602775,0.0,0.0,0.0,0.0,0.01785747051602775,1,20,4
1646,NL,A47L,0.0,0.0,0.0,0.0,0.017241379310520673,0.0,0.0,0.0,0.0,0.017241379310520673,1,14,6
1647,NL,B65G,0.0,0.0,0.0,0.0,0.00591715976331943,0.0,0.0,0.0,0.0,0.00591715976331943,1,53,4
1648,NL,H01S,1.75,0.17500000000000002,0.18000000000000002,0.016666666666666666,0.11484990290485529,1.25,0.125,0.13714285714285715,0.016666666666666666,0.10053556502139595,4,11,9
1649,NL,A23G,0.0,0.0,0.0,0.0,0.03571486615492013,0.0,0.0,0.0,0.0,0.03571486615492013,1,12,1
1650,NL,G01J,0.0,0.0,0.0,0.0,0.03448307142959961,0.0,0.0,0.0,0.0,0.03448307142959961,1,9,6
1651,NL,H03K,0.0,0.0,0.0,0.0,0.008196731561153438,0.0,0.0,0.0,0.0,0.008196731561153438,1,38,2
1652,NL,H01F,4.0,0.09756097560975611,0.09918699186991871,0.0012195121951219512,0.0308997797801482,3.3333333333333335,0.08130081300813008,0.08524970963995354,0.0012195121951219512,0.027714955557346422,3,42,10
1653,NL,C09B,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,8
1654,NL,H01J,4.0,0.01932367149758454,0.01932367149758454,0.0,0.005341880341880342,4.0,0.01932367149758454,0.01932367149758454,0.0,0.005341880341880342,1,208,3
1655,NL,F21V,4.0,0.0547945205479452,0.0547945205479452,0.0,0.014970059880239521,4.0,0.0547945205479452,0.0547945205479452,0.0,0.014970059880239521,1,74,6
1656,NL,A23D,1.0,0.037037037037037035,0.08465608465608465,0.0,0.020808526539030342,1.0,0.037037037037037035,0.08465608465608465,0.0,0.020808526539030342,1,28,3
1657,NL,A45D,1.0,0.16666666666666666,0.16666666666666666,0.0,0.2173911076888424,1.0,0.16666666666666666,0.16666666666666666,0.0,0.2173911076888424,1,7,9
1658,NL,A01H,0.0,0.0,0.0,0.0,0.005181360459228771,0.0,0.0,0.0,0.0,0.005181360459228771,1,49,4
1659,NL,F02C,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,5
1660,NL,H03H,0.0,0.0,0.0,0.0,0.008475076179598728,0.0,0.0,0.0,0.0,0.008475076179598728,1,30,6
1661,NL,B60T,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,7
1662,NL,B41J,3.5,0.08139534883720931,0.08139534883720931,0.0,0.016666666666666663,3.5,0.08139534883720931,0.08139534883720931,0.0,0.016666666666666666,2,44,2
1663,NL,C12N,3.0,0.017142857142857144,0.025918367346938778,0.0007257799671592774,0.0049064540807849215,3.0,0.017142857142857144,0.025918367346938778,0.0007257799671592774,0.0049064540807849215,4,176,2
1664,NL,C10J,0.0,0.0,0.0,0.0,0.019230769230774023,0.0,0.0,0.0,0.0,0.019230769230774023,1,12,8
1665,NL,B26B,0.0,0.0,0.0,0.0,0.021277161447946537,0.0,0.0,0.0,0.0,0.021277161447946537,1,19,4
1666,NL,E05D,0.0,0.0,0.0,0.0,0.09090953173120175,0.0,0.0,0.0,0.0,0.09090953173120175,1,3,5
1667,NL,D05B,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1,2,1
1668,NL,D21H,0.0,0.0,0.0,0.0,0.016129032279084913,0.0,0.0,0.0,0.0,0.016129032279084913,1,14,4
1669,NL,E04C,0.0,0.0,0.0,0.0,0.06666726659816652,0.0,0.0,0.0,0.0,0.06666726659816652,1,7,3
1670,NL,A01K,0.0,0.0,0.0,0.0,0.011627909328105202,0.0,0.0,0.0,0.0,0.011627909328105202,1,26,3
1671,NL,B21C,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,3
1672,NL,F21S,0.0,0.0,0.0,0.0,0.014925449343918058,0.0,0.0,0.0,0.0,0.014925449343918058,1,15,7
1673,NL,C12Q,0.0,0.0,0.0,0.0,0.004166666666807966,0.0,0.0,0.0,0.0,0.004166666666807966,1,56,2
1674,NL,B01F,0.0,0.0,0.0,0.0,0.006622516556291389,0.0,0.0,0.0,0.0,0.006622516556291389,1,31,9
1675,NL,G03B,1.0,0.041666666666666664,0.05555555555555555,0.0,0.04181327792028798,1.0,0.041666666666666664,0.05555555555555555,0.0,0.04181327792028798,1,25,2
1676,NL,C04B,0.0,0.0,0.0,0.0,0.016949465439174922,0.0,0.0,0.0,0.0,0.016949465439174922,1,19,4
1677,NL,H01H,0.0,0.0,0.0,0.0,0.010869565219768899,0.0,0.0,0.0,0.0,0.010869565219768899,1,24,4
1678,NL,H01P,0.0,0.0,0.0,0.0,0.07692354603629026,0.0,0.0,0.0,0.0,0.07692354603629026,1,5,3
1679,NL,G01N,0.0,0.0,0.0,0.0,0.0017514218162364209,0.0,0.0,0.0,0.0,0.0017514218162364209,1,155,1
1680,NL,G21K,3.0,0.2,0.2,0.0,0.06578945312499998,3.0,0.2,0.2,0.0,0.06578945312499998,1,16,9
1681,NL,C11B,2.0,0.09090909090909091,0.1976284584980237,0.0,0.032239665822697716,2.0,0.09090909090909091,0.1976284584980237,0.0,0.032239665822697716,1,23,8
1682,NL,B05B,0.0,0.0,0.0,0.0,0.017857406468749996,0.0,0.0,0.0,0.0,0.017857406468749996,1,16,1
1683,NL,G06K,0.0,0.0,0.0,0.0,0.004830917874396134,0.0,0.0,0.0,0.0,0.004830917874396134,1,51,5
1684,NL,F01N,0.0,0.0,0.0,0.0,0.08333378072575998,0.0,0.0,0.0,0.0,0.08333378072575998,1,4,4
1685,NL,A61K,0.0,0.0,0.0,0.0,0.0014306151645207433,0.0,0.0,0.0,0.0,0.0014306151645207433,3,171,2
1686,NL,B09C,1.0,0.3333333333333333,0.3333333333333333,0.0,0.25,1.0,0.3333333333333333,0.3333333333333333,0.0,0.25,1,4,5
1687,NL,G03G,0.0,0.0,0.0,0.0,0.005917159763314074,0.0,0.0,0.0,0.0,0.005917159763314074,1,41,8
1688,NL,B01D,1.0,0.009174311926605505,0.009174311926605505,0.0,0.01162790413433162,1.0,0.009174311926605505,0.009174311926605505,0.0,0.01162790413433162,1,110,3
1689,NL,B06B,3.0,0.6000000000000001,0.6,0.0,0.2272726170671995,3.0,0.6000000000000001,0.6,0.0,0.22727261706719953,1,6,8
1690,NL,B60N,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,10
1691,NL,C07J,3.5,0.21875,0.2326388888888889,0.05,0.07762695782511143,3.5,0.21875,0.2326388888888889,0.05,0.07762695782511143,2,17,9
1692,NL,G06F,2.0,0.00980392156862745,0.028664981617647058,0.0,0.005206151081016647,2.0,0.00980392156862745,0.028664981617647058,0.0,0.005206151081016647,2,205,1
1693,NL,G10H,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,3
1694,NL,G01R,0.0,0.0,0.0,0.0,0.0030120481933565944,0.0,0.0,0.0,0.0,0.0030120481933565944,1,84,2
1695,NL,H04J,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,1,12,5
1696,NL,B60C,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,9
1697,NL,C09D,2.0,0.05,0.056249999999999994,0.0,0.02590856329376086,2.0,0.05,0.056249999999999994,0.0,0.02590856329376086,1,41,2
1698,NL,C01B,0.0,0.0,0.0,0.0,0.006944444444444443,0.0,0.0,0.0,0.0,0.006944444444444443,1,32,3
1699,NL,B62B,1.0,0.1111111111111111,0.1111111111111111,0.0,0.13157886394291976,0.0,0.0,0.0,0.0,0.03333378072576,2,10,7
1700,NL,G05D,0.0,0.0,0.0,0.0,0.015625119999999996,0.0,0.0,0.0,0.0,0.015625119999999996,1,16,9
1701,NL,H03F,1.0,0.020833333333333332,0.020833333333333332,0.0,0.027027026951588946,1.0,0.020833333333333332,0.020833333333333332,0.0,0.027027026951588946,1,49,5
1702,NL,H03C,0.0,0.0,0.0,0.0,0.06250047999999998,0.0,0.0,0.0,0.0,0.06250047999999998,1,4,8
1703,NL,C03B,0.0,0.0,0.0,0.0,0.01754406423063111,0.0,0.0,0.0,0.0,0.01754406423063111,2,17,5
1704,NL,C30B,0.0,0.0,0.0,0.0,0.052632296921306,0.0,0.0,0.0,0.0,0.052632296921306,1,7,5
1705,NL,C08G,1.0,0.015873015873015872,0.12071846282372597,0.0,0.006434656390136555,1.0,0.015873015873015872,0.12071846282372597,0.0,0.006434656390136555,1,64,2
1706,NL,G03C,3.0,0.75,0.75,0.0,0.23809513583411196,2.0,0.5,0.5625,0.0,0.19668769673428213,2,5,7
1707,NL,B29C,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.004784688995215311,1,57,3
1708,NL,C01G,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,7
1709,NL,B66B,2.0,0.2857142857142857,0.3214285714285714,0.0,0.129076764471707,2.0,0.2857142857142857,0.3214285714285714,0.0,0.129076764471707,2,8,10
1710,NL,B63B,0.0,0.0,0.0,0.0,0.014085171821480953,0.0,0.0,0.0,0.0,0.014085171821480953,1,27,4
1711,NL,B04B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,5
1712,NL,G03F,0.0,0.0,0.0,0.0,0.0007352941176481939,0.0,0.0,0.0,0.0,0.0007352941176481939,3,300,1
1713,NL,F42B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,7
1714,NL,A01J,1.0,0.1,0.20833333333333334,0.0,0.09607400108329263,1.0,0.1,0.20833333333333334,0.0,0.09607400108329263,1,11,3
1715,NL,B24B,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,3,3
1716,NL,H04R,5.0,0.09433962264150943,0.1518418688230009,0.003265602322206096,0.02610361669446479,5.0,0.09433962264150943,0.1518418688230009,0.003265602322206096,0.02610361669446479,1,54,9
1717,NL,C10L,4.0,0.21052631578947367,0.21052631578947367,0.0,0.05434782608695652,4.0,0.21052631578947367,0.21052631578947367,0.0,0.05434782608695652,1,20,6
1718,NL,B67D,2.0,0.2,0.2,0.0,0.12820496630931333,2.0,0.2,0.2,0.0,0.12820496630931333,1,11,6
1719,NL,E02B,0.0,0.0,0.0,0.0,0.012195362570821593,0.0,0.0,0.0,0.0,0.012195362570821593,1,18,10
1720,NL,A47J,2.0,0.06060606060606061,0.06060606060606061,0.0,0.03731343140279321,1.0,0.030303030303030304,0.0404040404040404,0.0,0.02901828328935881,2,34,7
1721,NL,H04N,0.0,0.0,0.0,0.0,0.0012820512820513417,0.0,0.0,0.0,0.0,0.0012820512820513417,1,196,3
1722,NL,F16L,0.0,0.0,0.0,0.0,0.006451612903225804,0.0,0.0,0.0,0.0,0.006451612903225804,1,39,6
1723,NL,B60R,0.0,0.0,0.0,0.0,0.012195362570821593,0.0,0.0,0.0,0.0,0.012195362570821593,1,18,8
1724,NL,G01F,0.0,0.0,0.0,0.0,0.006024178811524098,0.0,0.0,0.0,0.0,0.006024178811524098,1,38,10
1725,NL,A61Q,0.0,0.0,0.0,0.0,0.043478523081543416,0.0,0.0,0.0,0.0,0.043478523081543416,1,7,4
1726,NL,H02H,2.0,0.2857142857142857,0.2857142857142857,0.0,0.15624992,2.0,0.2857142857142857,0.2857142857142857,0.0,0.15624992,1,8,10
1727,NL,E02F,0.0,0.0,0.0,0.0,0.013158300277473278,0.0,0.0,0.0,0.0,0.013158300277473278,1,20,9
1728,NL,E21B,0.16666666666666666,0.0022522522522522522,0.0022522522522522522,0.0,0.006242197269318516,0.16666666666666666,0.0022522522522522522,0.0022522522522522522,0.0,0.006242197269318516,6,75,2
1729,NL,H01K,1.0,0.08333333333333333,0.08333333333333333,0.0,0.12195093040516426,1.0,0.08333333333333333,0.08333333333333333,0.0,0.12195093040516426,1,13,8
1730,NL,C23F,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,6
1731,NL,E06B,1.0,0.041666666666666664,0.041666666666666664,0.0,0.049504950495017096,0.0,0.0,0.0,0.0,0.010752688181995353,2,25,10
1732,NL,G07C,1.0,0.125,0.125,0.0,0.13513500030465966,1.0,0.125,0.125,0.0,0.13513500030465966,1,9,8
1733,NL,G05B,1.0,0.06666666666666667,0.06666666666666667,0.0,0.08928555611875,1.0,0.06666666666666667,0.06666666666666667,0.0,0.08928555611875,1,16,4
1734,NL,C08K,0.0,0.0,0.0,0.0,0.006134969325153373,0.0,0.0,0.0,0.0,0.006134969325153373,2,35,2
1735,NL,G01V,0.0,0.0,0.0,0.0,0.0208336129536,0.0,0.0,0.0,0.0,0.0208336129536,1,16,1
1736,NL,F16K,1.0,0.07142857142857142,0.07142857142857142,0.0,0.12820411016430064,1.0,0.07142857142857142,0.07142857142857142,0.0,0.12820411016430064,1,15,4
1737,NL,H02M,0.0,0.0,0.0,0.0,0.00877192982456141,0.0,0.0,0.0,0.0,0.00877192982456141,1,34,5
1738,NL,G06T,1.0,0.01694915254237288,0.0346045197740113,0.0,0.009907126432348541,1.0,0.01694915254237288,0.0346045197740113,0.0,0.009907126432348541,2,60,3
1739,NL,C07D,3.0,0.022727272727272728,0.024242424242424246,0.00034698126301179735,0.010705938662769178,3.0,0.022727272727272728,0.024242424242424246,0.00034698126301179735,0.010705938662769178,1,133,2
1740,NL,G11C,1.0,0.03125,0.03125,0.0,0.03759398496240601,1.0,0.03125,0.03125,0.0,0.03759398496240601,1,33,2
1741,NL,F16H,0.0,0.0,0.0,0.0,0.014925512212059146,0.0,0.0,0.0,0.0,0.014925512212059146,1,23,9
1742,NL,H03L,0.0,0.0,0.0,0.0,0.009615384616396449,0.0,0.0,0.0,0.0,0.009615384616396449,1,24,7
1743,NL,D07B,2.0,0.6666666666666666,0.6666666666666666,0.0,0.31249984,2.0,0.6666666666666666,0.6666666666666666,0.0,0.31249984,1,4,8
1744,NL,H04W,0.0,0.0,0.0,0.0,0.0028409090909090966,0.0,0.0,0.0,0.0,0.0028409090909090966,1,92,1
1745,NL,G07F,2.0,0.15384615384615385,0.15384615384615385,0.0,0.08620683225221476,2.0,0.15384615384615385,0.15384615384615385,0.0,0.08620683225221476,1,14,3
1746,NL,H01L,0.0,0.0,0.0,0.0,0.0014450867052023119,0.0,0.0,0.0,0.0,0.0014450867052023119,1,172,1
1747,NL,G06Q,0.0,0.0,0.0,0.0,0.010989363330590913,0.0,0.0,0.0,0.0,0.010989363330590913,1,27,4
1748,NL,C07C,0.0,0.0,0.0,0.0,0.0017482517482517483,0.0,0.0,0.0,0.0,0.0017482517482517483,1,132,2
1749,NL,E04B,0.0,0.0,0.0,0.0,0.01923118699154632,0.0,0.0,0.0,0.0,0.01923118699154632,1,16,5
1750,NL,B30B,0.0,0.0,0.0,0.0,0.07692354603629026,0.0,0.0,0.0,0.0,0.07692354603629026,1,5,10
1751,NL,C12P,4.0,0.07142857142857142,0.07142857142857142,0.0,0.018050541516245487,4.0,0.07142857142857142,0.07142857142857142,0.0,0.018050541516245487,1,57,4
1752,NL,A61M,1.0,0.022222222222222223,0.022222222222222223,0.0,0.02156862745128106,1.0,0.022222222222222223,0.022222222222222223,0.0,0.02156862745128106,3,46,3
1753,NL,G21C,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,7
1754,NL,C22B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,4
1755,NL,A01N,0.0,0.0,0.0,0.0,0.01449312482725908,0.0,0.0,0.0,0.0,0.01449312482725908,1,17,2
1756,NL,A01M,0.0,0.0,0.0,0.0,0.09090953173120175,0.0,0.0,0.0,0.0,0.09090953173120175,1,3,6
1757,NL,G02B,4.0,0.034482758620689655,0.05387931034482759,0.0,0.010949338734590088,4.0,0.034482758620689655,0.05387931034482759,0.0,0.010949338734590088,1,117,2
1758,NL,F24C,0.0,0.0,0.0,0.0,0.08333378072575998,0.0,0.0,0.0,0.0,0.08333378072575998,1,4,7
1759,NL,G10L,0.0,0.0,0.0,0.0,0.010752688181995353,0.0,0.0,0.0,0.0,0.010752688181995353,1,25,3
1760,NL,C25C,0.0,0.0,0.0,0.0,0.09090953173120175,0.0,0.0,0.0,0.0,0.09090953173120175,1,3,10
1761,NL,H03M,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.005649717514124294,1,45,8
1762,NL,A23L,1.0,0.021739130434782608,0.021739130434782608,0.0,0.022831050228307177,1.0,0.021739130434782608,0.021739130434782608,0.0,0.022831050228307177,1,47,6
1763,NL,A61G,0.0,0.0,0.0,0.0,0.016129155475791787,0.0,0.0,0.0,0.0,0.016129155475791787,1,14,9
1764,NL,G01S,2.0,0.05555555555555555,0.05555555555555555,0.0,0.03448259391518825,2.0,0.05555555555555555,0.05555555555555555,0.0,0.03448259391518825,1,37,6
1765,NL,G08B,0.0,0.0,0.0,0.0,0.0067567567585958225,0.0,0.0,0.0,0.0,0.0067567567585958225,1,32,9
1766,NL,F03D,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.015873015873015872,1,15,8
1767,NL,G01P,0.0,0.0,0.0,0.0,0.07692354603629026,0.0,0.0,0.0,0.0,0.07692354603629026,1,5,9
1768,NL,C09C,0.0,0.0,0.0,0.0,0.09090953173120175,0.0,0.0,0.0,0.0,0.09090953173120175,1,3,4
1769,NL,C23C,0.0,0.0,0.0,0.0,0.008620807537606238,0.0,0.0,0.0,0.0,0.008620807537606238,1,28,2
1770,NL,B60W,0.0,0.0,0.0,0.0,0.08333378072575998,0.0,0.0,0.0,0.0,0.08333378072575998,1,4,9
1771,NL,A01F,3.0,0.375,0.4,0.0,0.1783589067420734,3.0,0.375,0.4,0.0,0.1783589067420734,1,9,9
1772,NL,G02F,3.0,0.05172413793103448,0.05517241379310345,0.0018148820326678767,0.027273992521401932,3.0,0.05172413793103448,0.05517241379310345,0.0018148820326678767,0.027273992521401932,1,59,3
1773,NL,F28F,0.0,0.0,0.0,0.0,0.02222263828656943,0.0,0.0,0.0,0.0,0.02222263828656943,1,13,9
1774,NL,H04L,0.5,0.0029411764705882353,0.0029411764705882353,0.0,0.00452488687782868,0.5,0.0029411764705882353,0.0029411764705882353,0.0,0.00452488687782868,2,171,2
1775,NL,G01C,0.0,0.0,0.0,0.0,0.006329113985866604,0.0,0.0,0.0,0.0,0.006329113985866604,1,38,9
1776,NL,E01H,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,5
1777,NL,H01Q,0.5,0.038461538461538464,0.12587412587412586,0.0,0.0414816988376725,0.5,0.038461538461538464,0.12587412587412586,0.0,0.0414816988376725,2,14,2
1778,NL,B65H,2.0,0.05405405405405406,0.05405405405405406,0.0,0.03086419753085383,2.0,0.05405405405405406,0.05405405405405406,0.0,0.03086419753085383,1,38,9
1779,NL,G01D,1.0,0.09090909090909091,0.09090909090909091,0.0,0.11363615700099916,1.0,0.09090909090909091,0.09090909090909091,0.0,0.11363615700099916,1,12,5
1780,NL,C12Y,0.0,0.0,0.0,0.0,0.007633587786277006,0.0,0.0,0.0,0.0,0.007633587786277006,1,27,3
1781,NL,A61B,0.0,0.0,0.0,0.0,0.0015772870662460684,0.0,0.0,0.0,0.0,0.0015772870662460684,1,162,2
1782,NL,H04B,0.0,0.0,0.0,0.0,0.003533570803649728,0.0,0.0,0.0,0.0,0.003533570803649728,1,75,3
1783,NL,C09J,0.0,0.0,0.0,0.0,0.015625119999999996,0.0,0.0,0.0,0.0,0.015625119999999996,1,16,8
1784,NL,H05B,3.0,0.0297029702970297,0.060239708181344456,0.0,0.012080201946500068,3.0,0.0297029702970297,0.060239708181344456,0.0,0.012080201946500068,1,102,1
1785,NL,C09K,0.0,0.0,0.0,0.0,0.004926323662232102,0.0,0.0,0.0,0.0,0.004926323662232102,1,51,5
1786,NL,G09B,1.0,0.1,0.1,0.0,0.09803920117907314,1.0,0.1,0.1,0.0,0.09803920117907314,1,11,6
1787,NL,F02D,0.0,0.0,0.0,0.0,0.043478523081543416,0.0,0.0,0.0,0.0,0.043478523081543416,1,7,4
1788,NL,E04H,0.0,0.0,0.0,0.0,0.07142919056524813,0.0,0.0,0.0,0.0,0.07142919056524813,1,6,6
1789,SE,B32B,4.0,0.0851063829787234,0.0851063829787234,0.0,0.021929824561403508,4.0,0.0851063829787234,0.0851063829787234,0.0,0.021929824561403508,1,48,10
1790,SE,G11B,0.0,0.0,0.0,0.0,0.07142919056524813,0.0,0.0,0.0,0.0,0.07142919056524813,1,6,7
1791,SE,A23L,0.0,0.0,0.0,0.0,0.025000329293374045,0.0,0.0,0.0,0.0,0.025000329293374045,1,12,5
1792,SE,B21D,1.0,0.0625,0.0625,0.0,0.151512094389714,1.0,0.0625,0.0625,0.0,0.151512094389714,1,17,6
1793,SE,F24C,0.0,0.0,0.0,0.0,0.07692354603629026,0.0,0.0,0.0,0.0,0.07692354603629026,1,5,9
1794,SE,C03C,0.0,0.0,0.0,0.0,0.09090953173120175,0.0,0.0,0.0,0.0,0.09090953173120175,1,3,7
1795,SE,H02M,0.0,0.0,0.0,0.0,0.005952380980877286,0.0,0.0,0.0,0.0,0.005952380980877286,1,44,2
1796,SE,B65D,0.0,0.0,0.0,0.0,0.003861465072185459,0.0,0.0,0.0,0.0,0.003861465072185459,3,83,6
1797,SE,F23G,0.0,0.0,0.0,0.0,0.03846163450693491,0.0,0.0,0.0,0.0,0.03846163450693491,1,6,9
1798,SE,A61K,0.0,0.0,0.0,0.0,0.0012048192771084336,0.0,0.0,0.0,0.0,0.0012048192771084336,1,194,1
1799,SE,H04M,0.0,0.0,0.0,0.0,0.002610966057441253,0.0,0.0,0.0,0.0,0.002610966057441253,1,91,4
1800,SE,H04L,1.3333333333333333,0.0029498525073746312,0.009322990640591427,0.0,0.0011025954198195641,1.3333333333333333,0.0029498525073746312,0.009322990640591427,0.0,0.0011025954198195641,3,453,2
1801,SE,C01B,0.0,0.0,0.0,0.0,0.011765032039297275,0.0,0.0,0.0,0.0,0.011765032039297275,1,21,7
1802,SE,G06K,0.0,0.0,0.0,0.0,0.004761904761904761,0.0,0.0,0.0,0.0,0.004761904761904761,1,54,6
1803,SE,G05D,0.0,0.0,0.0,0.0,0.010526315789473682,0.0,0.0,0.0,0.0,0.010526315789473682,1,23,7
1804,SE,B62D,0.0,0.0,0.0,0.0,0.004444445031118813,0.0,0.0,0.0,0.0,0.004444445031118813,2,53,6
1805,SE,A61M,0.0,0.0,0.0,0.0,0.0017857142901028568,0.0,0.0,0.0,0.0,0.0017857142901028568,1,140,1
1806,SE,E05B,0.0,0.0,0.0,0.0,0.019608533429823577,0.0,0.0,0.0,0.0,0.019608533429823577,1,19,6
1807,SE,C04B,5.0,0.2,0.2,0.005,0.06802721088435383,5.0,0.2,0.2,0.005,0.06802721088435383,1,26,5
1808,SE,C07C,0.0,0.0,0.0,0.0,0.0046511627906976735,0.0,0.0,0.0,0.0,0.0046511627906976735,1,47,1
1809,SE,B65B,1.5,0.02830188679245283,0.02830188679245283,0.0,0.022123893805309734,1.5,0.02830188679245283,0.02830188679245283,0.0,0.022123893805309734,2,54,6
1810,SE,C12Q,0.0,0.0,0.0,0.0,0.010869565217392945,0.0,0.0,0.0,0.0,0.010869565217392945,1,24,3
1811,SE,G06Q,1.5,0.046875,0.046875,0.0,0.023255821849078824,1.5,0.046875,0.046875,0.0,0.023255821849078824,2,33,3
1812,SE,G21C,0.0,0.0,0.0,0.0,0.015384916524536428,0.0,0.0,0.0,0.0,0.015384916524536428,1,21,7
